2068,Red-eared Fruit Dove
2069,Jambu Fruit Dove
2070,Banggai Fruit Dove
2071,Oberholser's Fruit Dove
2072,Sula Fruit Dove
2073,Black-chinned Fruit Dove
2074,Scarlet-breasted Fruit Dove
2075,Wompoo Fruit Dove
2076,Pink-spotted Fruit Dove
2077,Ornate Fruit Dove
2078,Tanna Fruit Dove
2079,Orange-fronted Fruit Dove
2080,Wallace's Fruit Dove
2081,Superb Fruit Dove
2082,Many-colored Fruit Dove
2083,Crimson-crowned Fruit Dove
2084,Purple-capped Fruit Dove
2085,Kosrae Fruit Dove
2086,Palau Fruit Dove
2087,Lilac-crowned Fruit Dove
2088,Mariana Fruit Dove
2089,Rose-crowned Fruit Dove
2090,Silver-capped Fruit Dove
2091,Grey-green Fruit Dove
2092,Makatea Fruit Dove
2093,Atoll Fruit Dove
2094,Red-bellied Fruit Dove
2095,Rapa Fruit Dove
2096,White-capped Fruit Dove
2097,Red-moustached Fruit Dove
2098,Henderson Fruit Dove
2099,Coroneted Fruit Dove
2100,Beautiful Fruit Dove
2101,Blue-capped Fruit Dove
2102,White-bibbed Fruit Dove
2103,Yellow-bibbed Fruit Dove
2104,Claret-breasted Fruit Dove
2105,White-headed Fruit Dove
2106,Orange-bellied Fruit Dove
2107,Knob-billed Fruit Dove
2108,Grey-headed Fruit Dove
2109,Carunculated Fruit Dove
2110,Black-naped Fruit Dove
2111,Dwarf Fruit Dove
2112,Negros Fruit Dove
2113,Orange Fruit Dove
2114,Golden Fruit Dove
2115,Whistling Fruit Dove
2116,Cloven-feathered Dove
2117,Mauritius Blue Pigeon
2118,Madagascan Blue Pigeon
2119,Comoros Blue Pigeon
2120,Seychelles Blue Pigeon
2121,Pink-bellied Imperial Pigeon
2122,White-bellied Imperial Pigeon
2123,Mindoro Imperial Pigeon
2124,Grey-headed Imperial Pigeon
2125,Spotted Imperial Pigeon
2126,Green Imperial Pigeon
2127,Nicobar Imperial Pigeon
2128,Spectacled Imperial Pigeon
2129,Seram Imperial Pigeon
2130,Elegant Imperial Pigeon
2131,Pacific Imperial Pigeon
2132,Micronesian Imperial Pigeon
2133,Polynesian Imperial Pigeon
2134,Marquesan Imperial Pigeon
2135,Red-knobbed Imperial Pigeon
2136,Spice Imperial Pigeon
2137,Purple-tailed Imperial Pigeon
2138,Cinnamon-bellied Imperial Pigeon
2139,Finsch's Imperial Pigeon
2140,Rufescent Imperial Pigeon
2141,Island Imperial Pigeon
2142,Pink-headed Imperial Pigeon
2143,Christmas Imperial Pigeon
2144,Grey Imperial Pigeon
2145,Barking Imperial Pigeon
2146,Chestnut-bellied Imperial Pigeon
2147,Vanuatu Imperial Pigeon
2148,Goliath Imperial Pigeon
2149,Pinon's Imperial Pigeon
2150,Black Imperial Pigeon
2151,Collared Imperial Pigeon
2152,Zoe's Imperial Pigeon
2153,Mountain Imperial Pigeon
2154,Dark-backed Imperial Pigeon
2155,Timor Imperial Pigeon
2156,Pied Imperial Pigeon
2157,Silver-tipped Imperial Pigeon
2158,Torresian Imperial Pigeon
2159,Yellowish Imperial Pigeon
2160,Topknot Pigeon
2161,New Zealand Pigeon
2162,Chatham Pigeon
2163,Sombre Pigeon
2164,Papuan Mountain Pigeon
2165,Buru Mountain Pigeon
2166,Seram Mountain Pigeon
2167,Pale Mountain Pigeon
2168,Hoatzin
2169,Great Blue Turaco
2170,Guinea Turaco
2171,Livingstone's Turaco
2172,Schalow's Turaco
2173,Knysna Turaco
2174,Black-billed Turaco
2175,Fischer's Turaco
2176,Yellow-billed Turaco
2177,White-crested Turaco
2178,Bannerman's Turaco
2179,Red-crested Turaco
2180,Hartlaub's Turaco
2181,White-cheeked Turaco
2182,Ruspoli's Turaco
2183,Purple-crested Turaco
2184,Rwenzori Turaco
2185,Violet Turaco
2186,Ross's Turaco
2187,Grey Go-away-bird
2188,Bare-faced Go-away-bird
2189,White-bellied Go-away-bird
2190,Western Plantain-eater
2191,Eastern Plantain-eater
2192,Guira Cuckoo
2193,Greater Ani
2194,Smooth-billed Ani
2195,Groove-billed Ani
2196,Striped Cuckoo
2197,Pheasant Cuckoo
2198,Pavonine Cuckoo
2199,Lesser Ground Cuckoo
2200,Greater Roadrunner
2201,Lesser Roadrunner
2202,Rufous-vented Ground Cuckoo
2203,Scaled Ground Cuckoo
2204,Banded Ground Cuckoo
2205,Rufous-winged Ground Cuckoo
2206,Red-billed Ground Cuckoo
2207,Buff-headed Coucal
2208,White-necked Coucal
2209,Ivory-billed Coucal
2210,Biak Coucal
2211,Rufous Coucal
2212,Green-billed Coucal
2213,Black-faced Coucal
2214,Black-hooded Coucal
2215,Short-toed Coucal
2216,Bay Coucal
2217,Gabon Coucal
2218,Black-throated Coucal
2219,Senegal Coucal
2220,Blue-headed Coucal
2221,Coppery-tailed Coucal
2222,White-browed Coucal
2223,Burchell's Coucal
2224,Sunda Coucal
2225,Greater Coucal
2226,Malagasy Coucal
2227,Goliath Coucal
2228,Black Coucal
2229,Philippine Coucal
2230,Lesser Coucal
2231,Violaceous Coucal
2232,Black-billed Coucal
2233,Pheasant Coucal
2234,Andaman Coucal
2235,Bornean Ground Cuckoo
2236,Sumatran Ground Cuckoo
2237,Coral-billed Ground Cuckoo
2238,Snail-eating Coua
2239,Crested Coua
2240,Verreaux's Coua
2241,Blue Coua
2242,Red-capped Coua
2243,Red-fronted Coua
2244,Coquerel's Coua
2245,Running Coua
2246,Giant Coua
2247,Red-breasted Coua
2248,Raffles's Malkoha
2249,Blue Malkoha
2250,Green Malkoha
2251,Sirkeer Malkoha
2252,Red-billed Malkoha
2253,Yellow-billed Malkoha
2254,Chestnut-breasted Malkoha
2255,Red-faced Malkoha
2256,Chestnut-bellied Malkoha
2257,Blue-faced Malkoha
2258,Black-bellied Malkoha
2259,Green-billed Malkoha
2260,Rough-crested Malkoha
2261,Scale-feathered Malkoha
2262,Chestnut-winged Cuckoo
2263,Great Spotted Cuckoo
2264,Levaillant's Cuckoo
2265,Jacobin Cuckoo
2266,Little Cuckoo
2267,Dwarf Cuckoo
2268,Ash-colored Cuckoo
2269,Squirrel Cuckoo
2270,Black-bellied Cuckoo
2271,Dark-billed Cuckoo
2272,Yellow-billed Cuckoo
2273,Pearly-breasted Cuckoo
2274,Mangrove Cuckoo
2275,Cocos Cuckoo
2276,Black-billed Cuckoo
2277,Grey-capped Cuckoo
2278,Chestnut-bellied Cuckoo
2279,Bay-breasted Cuckoo
2280,Jamaican Lizard Cuckoo
2281,Great Lizard Cuckoo
2282,Puerto Rican Lizard Cuckoo
2283,Hispaniolan Lizard Cuckoo
2284,Thick-billed Cuckoo
2285,Dwarf Koel
2286,Asian Koel
2287,Black-billed Koel
2288,Pacific Koel
2289,Pacific Long-tailed Cuckoo
2290,Channel-billed Cuckoo
2291,Asian Emerald Cuckoo
2292,Violet Cuckoo
2293,Diederik Cuckoo
2294,Klaas's Cuckoo
2295,Yellow-throated Cuckoo
2296,African Emerald Cuckoo
2297,Long-billed Cuckoo
2298,Horsfield's Bronze Cuckoo
2299,Black-eared Cuckoo
2300,Rufous-throated Bronze Cuckoo
2301,Shining Bronze Cuckoo
2302,White-eared Bronze Cuckoo
2303,Little Bronze Cuckoo
2304,Pallid Cuckoo
2305,White-crowned Cuckoo
2306,Chestnut-breasted Cuckoo
2307,Fan-tailed Cuckoo
2308,Banded Bay Cuckoo
2309,Plaintive Cuckoo
2310,Grey-bellied Cuckoo
2311,Brush Cuckoo
2312,Rusty-breasted Cuckoo
2313,Moluccan Cuckoo
2314,Dusky Long-tailed Cuckoo
2315,Olive Long-tailed Cuckoo
2316,Barred Long-tailed Cuckoo
2317,Philippine Drongo-Cuckoo
2318,Square-tailed Drongo-Cuckoo
2319,Fork-tailed Drongo-Cuckoo
2320,Moluccan Drongo-Cuckoo
2321,Moustached Hawk-Cuckoo
2322,Large Hawk-Cuckoo
2323,Dark Hawk-Cuckoo
2324,Common Hawk-Cuckoo
2325,Rufous Hawk-Cuckoo
2326,Philippine Hawk-Cuckoo
2327,Malaysian Hawk-Cuckoo
2328,Hodgson's Hawk-Cuckoo
2329,Black Cuckoo
2330,Red-chested Cuckoo
2331,Lesser Cuckoo
2332,Sulawesi Cuckoo
2333,Indian Cuckoo
2334,Madagascan Cuckoo
2335,African Cuckoo
2336,Himalayan Cuckoo
2337,Oriental Cuckoo
2338,Sunda Cuckoo
2339,Common Cuckoo
2340,St. Helena Cuckoo
2341,Greater Sooty Owl
2342,Lesser Sooty Owl
2343,Minahassa Masked Owl
2344,Taliabu Masked Owl
2345,Moluccan Masked Owl
2346,Manus Masked Owl
2347,Golden Masked Owl
2348,Australian Masked Owl
2349,Sulawesi Masked Owl
2350,Red Owl
2351,Western Barn Owl
2352,American Barn Owl
2353,Eastern Barn Owl
2354,Andaman Masked Owl
2355,Ashy-faced Owl
2356,African Grass Owl
2357,Eastern Grass Owl
2358,Congo Bay Owl
2359,Oriental Bay Owl
2360,Sri Lanka Bay Owl
2361,Giant Scops Owl
2362,White-fronted Scops Owl
2363,Reddish Scops Owl
2364,Serendib Scops Owl
2365,Sandy Scops Owl
2366,Sokoke Scops Owl
2367,Andaman Scops Owl
2368,Flores Scops Owl
2369,Mountain Scops Owl
2370,Rajah Scops Owl
2371,Javan Scops Owl
2372,Mentawai Scops Owl
2373,Indian Scops Owl
2374,Collared Scops Owl
2375,Japanese Scops Owl
2376,Sunda Scops Owl
2377,Palawan Scops Owl
2378,Philippine Scops Owl
2379,Everett's Scops Owl
2380,Negros Scops Owl
2381,Wallace's Scops Owl
2382,Mindanao Scops Owl
2383,Luzon Scops Owl
2384,Mindoro Scops Owl
2385,Pallid Scops Owl
2386,African Scops Owl
2387,Arabian Scops Owl
2388,Eurasian Scops Owl
2389,Cyprus Scops Owl
2390,Oriental Scops Owl
2391,Socotra Scops Owl
2392,Moluccan Scops Owl
2393,Rinjani Scops Owl
2394,Sula Scops Owl
2395,Siau Scops Owl
2396,Mantanani Scops Owl
2397,Ryukyu Scops Owl
2398,Sulawesi Scops Owl
2399,Sangihe Scops Owl
2400,Biak Scops Owl
2401,Seychelles Scops Owl
2402,Simeulue Scops Owl
2403,Enggano Scops Owl
2404,Nicobar Scops Owl
2405,Pemba Scops Owl
2406,Karthala Scops Owl
2407,Anjouan Scops Owl
2408,Moheli Scops Owl
2409,Mayotte Scops Owl
2410,Torotoroka Scops Owl
2411,Rainforest Scops Owl
2412,Sao Tome Scops Owl
2413,Reunion Owl
2414,Mauritius Owl
2415,Rodrigues Owl
2416,Flammulated Owl
2417,Eastern Screech Owl
2418,Western Screech Owl
2419,Balsas Screech Owl
2420,Pacific Screech Owl
2421,Whiskered Screech Owl
2422,Tropical Screech Owl
2423,West Peruvian Screech Owl
2424,Koepcke's Screech Owl
2425,Bare-shanked Screech Owl
2426,Bearded Screech Owl
2427,Rufescent Screech Owl
2428,unknown
2429,Cinnamon Screech Owl
2430,Cloud-forest Screech Owl
2431,Tawny-bellied Screech Owl
2432,Middle American Screech Owl
2433,Vermiculated Screech Owl
2434,Foothill Screech Owl
2435,unknown
2436,Choco Screech Owl
2437,Yungas Screech Owl
2438,Black-capped Screech Owl
2439,Long-tufted Screech Owl
2440,Puerto Rican Screech Owl
2441,White-throated Screech Owl
2442,Palau Owl
2443,Bare-legged Owl
2444,Northern White-faced Owl
2445,Southern White-faced Owl
2446,Snowy Owl
2447,Great Horned Owl
2448,Lesser Horned Owl
2449,Eurasian Eagle-Owl
2450,Indian Eagle-Owl
2451,Pharaoh Eagle-Owl
2452,Cape Eagle-Owl
2453,Spotted Eagle-Owl
2454,Greyish Eagle-Owl
2455,Fraser's Eagle-Owl
2456,Usambara Eagle-Owl
2457,Spot-bellied Eagle-Owl
2458,Barred Eagle-Owl
2459,Shelley's Eagle-Owl
2460,Verreaux's Eagle-Owl
2461,Dusky Eagle-Owl
2462,Akun Eagle-Owl
2463,Philippine Eagle-Owl
2464,Blakiston's Fish Owl
2465,Brown Fish Owl
2466,Tawny Fish Owl
2467,Buffy Fish Owl
2468,Pel's Fishing Owl
2469,Rufous Fishing Owl
2470,Vermiculated Fishing Owl
2471,Spotted Wood Owl
2472,Mottled Wood Owl
2473,Brown Wood Owl
2474,Tawny Owl
2475,Himalayan Owl
2476,Omani Owl
2477,Desert Owl
2478,Spotted Owl
2479,Barred Owl
2480,Cinereous Owl
2481,Fulvous Owl
2482,Rusty-barred Owl
2483,Chaco Owl
2484,Rufous-legged Owl
2485,Ural Owl
2486,Pere David's Owl
2487,Great Grey Owl
2488,African Wood Owl
2489,Mottled Owl
2490,Rufous-banded Owl
2491,Black-and-white Owl
2492,Black-banded Owl
2493,Maned Owl
2494,Crested Owl
2495,Spectacled Owl
2496,Tawny-browed Owl
2497,Band-bellied Owl
2498,Northern Hawk-Owl
2499,Eurasian Pygmy Owl
2500,Collared Owlet
2501,Pearl-spotted Owlet
2502,Northern Pygmy Owl
2503,Mountain Pygmy Owl
2504,Baja Pygmy Owl
2505,Guatemalan Pygmy Owl
2506,Costa Rican Pygmy Owl
2507,Andean Pygmy Owl
2508,Cloud-forest Pygmy Owl
2509,Yungas Pygmy Owl
2510,Colima Pygmy Owl
2511,Tamaulipas Pygmy Owl
2512,Pernambuco Pygmy Owl
2513,Central American Pygmy Owl
2514,Subtropical Pygmy Owl
2515,Amazonian Pygmy Owl
2516,East Brazilian Pygmy Owl
2517,Ferruginous Pygmy Owl
2518,Pacific Pygmy Owl
2519,Austral Pygmy Owl
2520,Cuban Pygmy Owl
2521,Red-chested Owlet
2522,Sjöstedt's Barred Owlet
2523,Asian Barred Owlet
2524,Javan Owlet
2525,Jungle Owlet
2526,Chestnut-backed Owlet
2527,African Barred Owlet
2528,Albertine Owlet
2529,Long-whiskered Owlet
2530,Elf Owl
2531,Little Owl
2532,Spotted Owlet
2533,Burrowing Owl
2534,Forest Owlet
2535,Boreal Owl
2536,Northern Saw-whet Owl
2537,Bermuda Saw-whet Owl
2538,Unspotted Saw-whet Owl
2539,Buff-fronted Owl
2540,Rufous Owl
2541,Togian Boobook
2542,Powerful Owl
2543,Barking Owl
2544,Sumba Boobook
2545,Australian Boobook
2546,Morepork
2547,Brown Hawk-Owl
2548,Northern Boobook
2549,Chocolate Boobook
2550,Hume's Hawk-Owl
2551,Andaman Hawk-Owl
2552,unknown
2553,Luzon Hawk-Owl
2554,Mindanao Hawk-Owl
2555,Mindoro Hawk-Owl
2556,Romblon Hawk-Owl
2557,Cebu Hawk-Owl
2558,Camiguin Hawk-Owl
2559,Sulu Hawk-Owl
2560,Ochre-bellied Boobook
2561,Cinnabar Boobook
2562,Seram Boobook
2563,Halmahera Boobook
2564,Tanimbar Boobook
2565,Christmas Boobook
2566,Papuan Boobook
2567,Manus Boobook
2568,Speckled Boobook
2569,New Ireland Boobook
2570,New Britain Boobook
2571,Solomons Boobook
2572,Little Sumba Hawk-Owl
2573,Papuan Hawk-Owl
2574,Laughing Owl
2575,Jamaican Owl
2576,Striped Owl
2577,Fearful Owl
2578,Stygian Owl
2579,Long-eared Owl
2580,Abyssinian Owl
2581,Madagascan Owl
2582,Short-eared Owl
2583,Marsh Owl
2584,Marbled Frogmouth
2585,Papuan Frogmouth
2586,Tawny Frogmouth
2587,Solomons Frogmouth
2588,Large Frogmouth
2589,Dulit Frogmouth
2590,Philippine Frogmouth
2591,Gould's Frogmouth
2592,Sri Lanka Frogmouth
2593,Hodgson's Frogmouth
2594,Sumatran Frogmouth
2595,Bornean Frogmouth
2596,Javan Frogmouth
2597,Blyth's Frogmouth
2598,Palawan Frogmouth
2599,Sunda Frogmouth
2600,Oilbird
2601,Great Potoo
2602,Long-tailed Potoo
2603,Northern Potoo
2604,Common Potoo
2605,Andean Potoo
2606,White-winged Potoo
2607,Rufous Potoo
2608,Spotted Nightjar
2609,White-throated Nightjar
2610,Solomons Nightjar
2611,New Caledonian Nightjar
2612,Satanic Nightjar
2613,Papuan Nightjar
2614,Archbold's Nightjar
2615,Malaysian Eared Nightjar
2616,Great Eared Nightjar
2617,Collared Nightjar
2618,Nacunda Nighthawk
2619,Least Nighthawk
2620,Sand-colored Nighthawk
2621,Lesser Nighthawk
2622,Common Nighthawk
2623,Antillean Nighthawk
2624,Short-tailed Nighthawk
2625,Rufous-bellied Nighthawk
2626,Band-tailed Nighthawk
2627,Plain-tailed Nighthawk
2628,Blackish Nightjar
2629,Pygmy Nightjar
2630,Pauraque
2631,Anthony's Nightjar
2632,Todd's Nightjar
2633,Little Nightjar
2634,Roraiman Nightjar
2635,Cayenne Nightjar
2636,Sickle-winged Nightjar
2637,White-winged Nightjar
2638,Band-winged Nightjar
2639,Tschudi's Nightjar
2640,Swallow-tailed Nightjar
2641,Lyre-tailed Nightjar
2642,White-tailed Nightjar
2643,Spot-tailed Nightjar
2644,Ladder-tailed Nightjar
2645,Scissor-tailed Nightjar
2646,Long-trained Nightjar
2647,Least Poorwill
2648,Jamaican Poorwill
2649,Choco Poorwill
2650,Eared Poorwill
2651,Yucatan Poorwill
2652,Ocellated Poorwill
2653,Common Poorwill
2654,Chuck-will's-widow
2655,Rufous Nightjar
2656,Cuban Nightjar
2657,Hispaniolan Nightjar
2658,Tawny-collared Nightjar
2659,Yucatan Nightjar
2660,Silky-tailed Nightjar
2661,Buff-collared Nightjar
2662,Eastern Whip-poor-will
2663,Mexican Whip-poor-will
2664,Puerto Rican Nightjar
2665,Dusky Nightjar
2666,Brown Nightjar
2667,Red-necked Nightjar
2668,Jungle Nightjar
2669,Grey Nightjar
2670,Palau Nightjar
2671,European Nightjar
2672,Sombre Nightjar
2673,Rufous-cheeked Nightjar
2674,Egyptian Nightjar
2675,Sykes's Nightjar
2676,Vaurie's Nightjar
2677,Nubian Nightjar
2678,Golden Nightjar
2679,Jerdon's Nightjar
2680,Large-tailed Nightjar
2681,Mees's Nightjar
2682,Andaman Nightjar
2683,Philippine Nightjar
2684,Sulawesi Nightjar
2685,Donaldson Smith's Nightjar
2686,Black-shouldered Nightjar
2687,Fiery-necked Nightjar
2688,Montane Nightjar
2689,Indian Nightjar
2690,Madagascan Nightjar
2691,Swamp Nightjar
2692,Nechisar Nightjar
2693,Plain Nightjar
2694,Star-spotted Nightjar
2695,Savanna Nightjar
2696,Freckled Nightjar
2697,Bonaparte's Nightjar
2698,Salvadori's Nightjar
2699,Prigogine's Nightjar
2700,Bates's Nightjar
2701,Long-tailed Nightjar
2702,Slender-tailed Nightjar
2703,Square-tailed Nightjar
2704,Standard-winged Nightjar
2705,Pennant-winged Nightjar
2706,Feline Owlet-nightjar
2707,Starry Owlet-nightjar
2708,Moluccan Owlet-nightjar
2709,Wallace's Owlet-nightjar
2710,Mountain Owlet-nightjar
2711,New Caledonian Owlet-nightjar
2712,Barred Owlet-nightjar
2713,Vogelkop Owlet-nightjar
2714,Australian Owlet-nightjar
2715,Crested Treeswift
2716,Grey-rumped Treeswift
2717,Whiskered Treeswift
2718,Moustached Treeswift
2719,Spot-fronted Swift
2720,White-chinned Swift
2721,White-fronted Swift
2722,Sooty Swift
2723,Rothschild's Swift
2724,American Black Swift
2725,White-chested Swift
2726,Great Dusky Swift
2727,Tepui Swift
2728,Chestnut-collared Swift
2729,White-collared Swift
2730,Biscutate Swift
2731,White-naped Swift
2732,Giant Swiftlet
2733,Plume-toed Swiftlet
2734,Grey-rumped Swiftlet
2735,Ridgetop Swiftlet
2736,Tenggara Swiftlet
2737,Drab Swiftlet
2738,Glossy Swiftlet
2739,Satin Swiftlet
2740,Bornean Swiftlet
2741,Cave Swiftlet
2742,Christmas Island Swiftlet
2743,Pygmy Swiftlet
2744,Seychelles Swiftlet
2745,Mascarene Swiftlet
2746,Indian Swiftlet
2747,Philippine Swiftlet
2748,Halmahera Swiftlet
2749,Sulawesi Swiftlet
2750,Seram Swiftlet
2751,Mountain Swiftlet
2752,White-rumped Swiftlet
2753,Australian Swiftlet
2754,Himalayan Swiftlet
2755,Volcano Swiftlet
2756,Whitehead's Swiftlet
2757,Bare-legged Swiftlet
2758,Mayr's Swiftlet
2759,Mossy-nest Swiftlet
2760,Uniform Swiftlet
2761,Ameline Swiftlet
2762,Palau Swiftlet
2763,Mariana Swiftlet
2764,Island Swiftlet
2765,Tahiti Swiftlet
2766,Atiu Swiftlet
2767,Marquesan Swiftlet
2768,Black-nest Swiftlet
2769,Edible-nest Swiftlet
2770,Germain's Swiftlet
2771,Three-toed Swiftlet
2772,Scarce Swift
2773,unknown
2774,Philippine Spine-tailed Swift
2775,Papuan Spine-tailed Swift
2776,Madagascan Spinetail
2777,Sao Tome Spinetail
2778,White-rumped Spinetail
2779,Mottled Spinetail
2780,Black Spinetail
2781,Silver-rumped Spinetail
2782,Sabine's Spinetail
2783,Cassin's Spinetail
2784,Böhm's Spinetail
2785,White-throated Needletail
2786,Silver-backed Needletail
2787,Brown-backed Needletail
2788,Purple Needletail
2789,Lesser Antillean Swift
2790,Band-rumped Swift
2791,Costa Rican Swift
2792,Pale-rumped Swift
2793,Grey-rumped Swift
2794,Vaux's Swift
2795,Sick's Swift
2796,Chimney Swift
2797,Chapman's Swift
2798,Mato Grosso Swift
2799,Short-tailed Swift
2800,White-throated Swift
2801,White-tipped Swift
2802,Andean Swift
2803,Antillean Palm Swift
2804,Pygmy Palm Swift
2805,Neotropical Palm Swift
2806,Great Swallow-tailed Swift
2807,Lesser Swallow-tailed Swift
2808,African Palm Swift
2809,Asian Palm Swift
2810,Alpine Swift
2811,Mottled Swift
2812,Cape Verde Swift
2813,Common Swift
2814,Plain Swift
2815,Nyanza Swift
2816,Pallid Swift
2817,African Black Swift
2818,Malagasy Black Swift
2819,Fernando Po Swift
2820,Forbes-Watson's Swift
2821,Bradfield's Swift
2822,Pacific Swift
2823,Salim Ali's Swift
2824,Blyth's Swift
2825,Cook's Swift
2826,Dark-rumped Swift
2827,Little Swift
2828,House Swift
2829,Horus Swift
2830,White-rumped Swift
2831,Bates's Swift
2832,Saw-billed Hermit
2833,White-tipped Sicklebill
2834,Buff-tailed Sicklebill
2835,Hook-billed Hermit
2836,Rufous-breasted Hermit
2837,Bronzy Hermit
2838,Band-tailed Barbthroat
2839,Sooty Barbthroat
2840,Pale-tailed Barbthroat
2841,Broad-tipped Hermit
2842,White-whiskered Hermit
2843,Green Hermit
2844,White-bearded Hermit
2845,Long-billed Hermit
2846,Mexican Hermit
2847,Long-tailed Hermit
2848,Great-billed Hermit
2849,Tawny-bellied Hermit
2850,Koepcke's Hermit
2851,Needle-billed Hermit
2852,Straight-billed Hermit
2853,Pale-bellied Hermit
2854,Scale-throated Hermit
2855,Planalto Hermit
2856,Sooty-capped Hermit
2857,Buff-bellied Hermit
2858,Dusky-throated Hermit
2859,Streak-throated Hermit
2860,Little Hermit
2861,Minute Hermit
2862,Cinnamon-throated Hermit
2863,Reddish Hermit
2864,White-browed Hermit
2865,Black-throated Hermit
2866,Tapajos Hermit
2867,Stripe-throated Hermit
2868,Grey-chinned Hermit
2869,Tooth-billed Hummingbird
2870,Green-fronted Lancebill
2871,Blue-fronted Lancebill
2872,Scaly-breasted Hummingbird
2873,Curve-winged Sabrewing
2874,Wedge-tailed Sabrewing
2875,Long-tailed Sabrewing
2876,Grey-breasted Sabrewing
2877,Rufous Sabrewing
2878,Rufous-breasted Sabrewing
2879,Violet Sabrewing
2880,White-tailed Sabrewing
2881,Lazuline Sabrewing
2882,Santa Marta Sabrewing
2883,Napo Sabrewing
2884,Buff-breasted Sabrewing
2885,Sombre Hummingbird
2886,Swallow-tailed Hummingbird
2887,White-necked Jacobin
2888,Black Jacobin
2889,Brown Violetear
2890,Mexican Violetear
2891,Lesser Violetear
2892,Sparkling Violetear
2893,White-vented Violetear
2894,Green-throated Mango
2895,Green-breasted Mango
2896,Black-throated Mango
2897,Veraguan Mango
2898,Antillean Mango
2899,Green Mango
2900,Jamaican Mango
2901,Fiery-tailed Awlbill
2902,Crimson Topaz
2903,Fiery Topaz
2904,Purple-throated Carib
2905,Green-throated Carib
2906,Ruby-topaz Hummingbird
2907,Antillean Crested Hummingbird
2908,Violet-headed Hummingbird
2909,Green-crowned Plovercrest
2910,Purple-crowned Plovercrest
2911,Emerald-chinned Hummingbird
2912,Tufted Coquette
2913,Dot-eared Coquette
2914,Frilled Coquette
2915,Short-crested Coquette
2916,Rufous-crested Coquette
2917,Spangled Coquette
2918,Festive Coquette
2919,Peacock Coquette
2920,Black-crested Coquette
2921,White-crested Coquette
2922,Wire-crested Thorntail
2923,Black-bellied Thorntail
2924,Letitia's Thorntail
2925,Green Thorntail
2926,Racket-tailed Coquette
2927,Red-billed Streamertail
2928,Black-billed Streamertail
2929,Blue-chinned Sapphire
2930,Golden-crowned Emerald
2931,Cozumel Emerald
2932,Canivet's Emerald
2933,Garden Emerald
2934,Blue-tailed Emerald
2935,Western Emerald
2936,Red-billed Emerald
2937,Chiribiquete Emerald
2938,Glittering-bellied Emerald
2939,Gould's Emerald
2940,Brace's Emerald
2941,Cuban Emerald
2942,Hispaniolan Emerald
2943,Puerto Rican Emerald
2944,Coppery Emerald
2945,Narrow-tailed Emerald
2946,Green-tailed Emerald
2947,Short-tailed Emerald
2948,Fiery-throated Hummingbird
2949,White-tailed Emerald
2950,Coppery-headed Emerald
2951,Oaxaca Hummingbird
2952,White-tailed Hummingbird
2953,Stripe-tailed Hummingbird
2954,Black-bellied Hummingbird
2955,Pirre Hummingbird
2956,Violet-capped Hummingbird
2957,Dusky Hummingbird
2958,Broad-billed Hummingbird
2959,Doubleday's Hummingbird
2960,Blue-headed Hummingbird
2961,Mexican Woodnymph
2962,Crowned Woodnymph
2963,Fork-tailed Woodnymph
2964,Long-tailed Woodnymph
2965,Violet-capped Woodnymph
2966,Violet-bellied Hummingbird
2967,Sapphire-throated Hummingbird
2968,Sapphire-bellied Hummingbird
2969,Shining-green Hummingbird
2970,Blue-throated Sapphire
2971,Rufous-throated Sapphire
2972,White-chinned Sapphire
2973,Gilded Sapphire
2974,Blue-headed Sapphire
2975,Humboldt's Sapphire
2976,Golden-tailed Sapphire
2977,White-throated Hummingbird
2978,White-tailed Goldenthroat
2979,Tepui Goldenthroat
2980,Green-tailed Goldenthroat
2981,Buffy Hummingbird
2982,Tumbes Hummingbird
2983,Spot-throated Hummingbird
2984,Olive-spotted Hummingbird
2985,Many-spotted Hummingbird
2986,White-bellied Hummingbird
2987,Green-and-white Hummingbird
2988,Cinnamon Hummingbird
2989,Buff-bellied Hummingbird
2990,Rufous-tailed Hummingbird
2991,Chestnut-bellied Hummingbird
2992,Amazilia Hummingbird
2993,Plain-bellied Emerald
2994,Versicolored Emerald
2995,White-chested Emerald
2996,Andean Emerald
2997,White-bellied Emerald
2998,Azure-crowned Hummingbird
2999,Violet-crowned Hummingbird
3000,Green-fronted Hummingbird
3001,Cinnamon-sided Hummingbird
3002,Glittering-throated Emerald
3003,Sapphire-spangled Emerald
3004,Blue-chested Hummingbird
3005,Charming Hummingbird
3006,Purple-chested Hummingbird
3007,Mangrove Hummingbird
3008,Honduran Emerald
3009,Steely-vented Hummingbird
3010,Indigo-capped Hummingbird
3011,Snowy-bellied Hummingbird
3012,Berylline Hummingbird
3013,Blue-tailed Hummingbird
3014,Blue-vented Hummingbird
3015,Green-bellied Hummingbird
3016,Copper-rumped Hummingbird
3017,Snowcap
3018,Santa Marta Blossomcrown
3019,Tolima Blossomcrown
3020,White-vented Plumeleteer
3021,Bronze-tailed Plumeleteer
3022,Blue-throated Mountaingem
3023,Amethyst-throated Mountaingem
3024,Green-throated Mountaingem
3025,Green-breasted Mountaingem
3026,White-bellied Mountaingem
3027,Purple-throated Mountaingem
3028,White-throated Mountaingem
3029,Grey-tailed Mountaingem
3030,Xantus's Hummingbird
3031,White-eared Hummingbird
3032,Garnet-throated Hummingbird
3033,Speckled Hummingbird
